right,difdemshare,demsharenext,demwinnext,demshareprev,demwinprev,demofficeexp,othofficeexp,demelectexp,othelectexp,y1,y2,x,r,z.1,z.2,z.3,z.4,z.5,z.6
0,-0.1755722,0.2762059,0,0.324002,0,0,2,0,2,0.2762059,0,-0.1755722,0,0.324002,0,0,2,0,2
0,-0.2191622,0.3349912,0,0.3908116,0,0,1,0,1,0.3349912,0,-0.2191622,0,0.3908116,0,0,1,0,1
0,-0.3300176,0,0,0.3768919,0,0,2,0,2,0,0,-0.3300176,0,0.3768919,0,0,2,0,2
0,-1,0.2254948,0,0.3349912,0,0,3,0,3,0.2254948,0,-1,0,0.3349912,0,0,3,0,3
0,-0.4996971,0.4197273,0,0.2472745,0,0,7,0,7,0.4197273,0,-0.4996971,0,0.2472745,0,0,7,0,7
0,-0.1548744,0.4661363,0,0.2501515,0,0,8,0,8,0.4661363,0,-0.1548744,0,0.2501515,0,0,8,0,8
0,-0.0677273,0.4344812,0,0.4197273,0,0,0,0,0,0.4344812,0,-0.0677273,0,0.4197273,0,0,0,0,0
0,-0.8478433,0.2535093,0,0.243545,0,0,4,0,4,0.2535093,0,-0.8478433,0,0.243545,0,0,4,0,4
0,-0.4620955,0.2533365,0,0,0,0,5,0,5,0.2533365,0,-0.4620955,0,0,0,0,5,0,5
1,0.1453469,0.5880287,1,0.5513263,1,1,0,1,0,0.5880287,1,0.1453469,1,0.5513263,1,1,0,1,0
0,-0.229544,0.3253532,0,0.3051943,0,0,4,1,4,0.3253532,0,-0.229544,0,0.3051943,0,0,4,1,4
0,-0.3492936,0.5402755,1,0.385228,0,0,5,0,5,0.5402755,1,-0.3492936,0,0.385228,0,0,5,0,5
1,0.080551,0.6230488,1,0.3253532,0,0,0,0,0,0.6230488,1,0.080551,1,0.3253532,0,0,0,0,0
0,-0.0680946,0.2773011,0,0.4243804,0,0,3,0,3,0.2773011,0,-0.0680946,0,0.4243804,0,0,3,0,3
0,-0.4453979,0.2894406,0,0.4659527,0,0,4,1,4,0.2894406,0,-0.4453979,0,0.4659527,0,0,4,1,4
0,-0.3515725,0.3423258,0,0.2773011,0,0,5,0,5,0.3423258,0,-0.3515725,0,0.2773011,0,0,5,0,5
1,0.1818261,0.5477962,1,0.5718969,1,4,0,4,0,0.5477962,1,0.1818261,1,0.5718969,1,4,0,4,0
1,0.1070649,0.5241663,1,0.5909131,1,5,0,5,0,0.5241663,1,0.1070649,1,0.5909131,1,5,0,5,0
1,0.0631054,0.2928469,0,0.5477962,1,6,0,6,0,0.2928469,0,0.0631054,1,0.5477962,1,6,0,6,0
1,0.3409712,0.8644956,1,0.9136698,1,1,0,1,1,0.8644956,1,0.3409712,1,0.9136698,1,1,0,1,1
1,0.8076456,0.7272328,1,0.6586228,1,5,0,5,0,0.7272328,1,0.8076456,1,0.6586228,1,5,0,5,0
1,0.4544655,0.5501356,1,0.8644956,1,6,0,6,0,0.5501356,1,0.4544655,1,0.8644956,1,6,0,6,0
0,-0.3005086,0.2930212,0,0.3010339,0,0,1,0,1,0.2930212,0,-0.3005086,0,0.3010339,0,0,1,0,1
0,-0.3797165,0.2727829,0,0.2923737,0,0,4,0,4,0.2727829,0,-0.3797165,0,0.2923737,0,0,4,0,4
0,-0.4544342,0.3518662,0,0.3012289,0,0,5,0,5,0.3518662,0,-0.4544342,0,0.3012289,0,0,5,0,5
0,-0.2962676,0.3585649,0,0.2727829,0,0,6,0,6,0.3585649,0,-0.2962676,0,0.2727829,0,0,6,0,6
0,-0.1677939,0.340051,0,0.2992391,0,0,3,0,3,0.340051,0,-0.1677939,0,0.2992391,0,0,3,0,3
0,-0.3166879,0.3146941,0,0.4161031,0,0,4,0,4,0.3146941,0,-0.3166879,0,0.4161031,0,0,4,0,4
0,-0.3706118,0.3346857,0,0.340051,0,0,5,0,5,0.3346857,0,-0.3706118,0,0.340051,0,0,5,0,5
0,-0.3510406,0.2673251,0,0.2864217,0,0,1,0,1,0.2673251,0,-0.3510406,0,0.2864217,0,0,1,0,1
0,-0.4175426,0.3952826,0,0.3021175,0,0,2,0,2,0.3952826,0,-0.4175426,0,0.3021175,0,0,2,0,2
0,-0.1642207,0.2256049,0,0.2673251,0,0,0,0,0,0.2256049,0,-0.1642207,0,0.2673251,0,0,0,0,0
1,0.5513749,0.8508835,1,0.8407356,1,4,0,4,0,0.8508835,1,0.5513749,1,0.8407356,1,4,0,4,0
1,0.7017671,1,1,0.7756875,1,5,0,5,0,1,1,0.7017671,1,0.7756875,1,5,0,5,0
1,1,0.7750625,1,0.8508835,1,6,0,6,0,0.7750625,1,1,1,0.8508835,1,6,0,6,0
0,-0.2310787,0.31784249999999997,0,0.2542714,0,0,1,0,1,0.31784249999999997,0,-0.2310787,0,0.2542714,0,0,1,0,1
0,-0.1874604,0.4254014,0,0.3928054,0,0,2,0,2,0.4254014,0,-0.1874604,0,0.3928054,0,0,2,0,2
0,-0.1491971,0.4920326,0,0.4056054,0,0,3,0,3,0.4920326,0,-0.1491971,0,0.4056054,0,0,3,0,3
0,-0.0159348,0.446647,0,0.4254014,0,0,0,1,0,0.446647,0,-0.0159348,0,0.4254014,0,0,0,1,0
1,0.0240639,0.5510446,1,0.4338099,0,0,1,0,1,0.5510446,1,0.0240639,1,0.4338099,0,0,1,0,1
1,0.1682007,0.5130686,1,0.512032,1,0,0,0,0,0.5130686,1,0.1682007,1,0.512032,1,0,0,0,0
1,0.0754134,0.4050711,0,0.5510446,1,1,0,1,0,0.4050711,0,0.0754134,1,0.5510446,1,1,0,1,0
0,-0.3848495,0.3030604,0,0.2348904,0,0,6,0,6,0.3030604,0,-0.3848495,0,0.2348904,0,0,6,0,6
0,-0.3554652,0,0,0.2903975,0,0,7,0,7,0,0,-0.3554652,0,0.2903975,0,0,7,0,7
0,-0.8713594,0.2072431,0,0.3030604,0,0,8,0,8,0.2072431,0,-0.8713594,0,0.3030604,0,0,8,0,8
1,0.0972525,0.3985738,0,0.6020208,1,3,0,3,0,0.3985738,0,0.0972525,1,0.6020208,1,3,0,3,0
0,-0.2028525,0,0,0.5423664,1,0,0,0,0,0,0,-0.2028525,0,0.5423664,1,0,0,0,0
0,-0.9646955,0.2899527,0,0.3985738,0,0,1,0,1,0.2899527,0,-0.9646955,0,0.3985738,0,0,1,0,1
1,0.0010736,0.4620741,0,0.4570322,0,0,1,0,1,0.4620741,0,0.0010736,1,0.4570322,0,0,1,0,1
0,-0.2728133,0.3216194,0,0.3654393,0,0,3,0,3,0.3216194,0,-0.2728133,0,0.3654393,0,0,3,0,3
0,-0.3488469,0.461737,0,0.3625697,0,0,4,0,4,0.461737,0,-0.3488469,0,0.3625697,0,0,4,0,4
0,-0.0765259,0.4462582,0,0.3216194,0,0,5,0,5,0.4462582,0,-0.0765259,0,0.3216194,0,0,5,0,5
1,0.2795959,0.6582639,1,0.5445836,1,3,0,3,0,0.6582639,1,0.2795959,1,0.5445836,1,3,0,3,0
1,0.3165278,0.6937712,1,0.6397979,1,4,0,4,0,0.6937712,1,0.3165278,1,0.6397979,1,4,0,4,0
1,0.3990601,0.5190295,1,0.6582639,1,5,0,5,0,0.5190295,1,0.3990601,1,0.6582639,1,5,0,5,0
0,-0.1713651,0.3574861,0,0.2842574,0,0,5,0,5,0.3574861,0,-0.1713651,0,0.2842574,0,0,5,0,5
0,-0.2850278,0.2628416,0,0.3961574,0,0,6,0,6,0.2628416,0,-0.2850278,0,0.3961574,0,0,6,0,6
0,-0.4306928,0.2531707,0,0.3574861,0,0,7,0,7,0.2531707,0,-0.4306928,0,0.3574861,0,0,7,0,7
0,-0.0422975,0.3807089,0,0.367483,0,0,1,0,1,0.3807089,0,-0.0422975,0,0.367483,0,0,1,0,1
0,-0.3677629,0.3044911,0,0.2990355,0,0,4,0,4,0.3044911,0,-0.3677629,0,0.2990355,0,0,4,0,4
0,-0.3910178,0.3529086,0,0.3161185,0,0,5,0,5,0.3529086,0,-0.3910178,0,0.3161185,0,0,5,0,5
0,-0.2941829,0.4740877,0,0.3044911,0,0,6,0,6,0.4740877,0,-0.2941829,0,0.3044911,0,0,6,0,6
0,-0.1350568,0.2261426,0,0.407304,0,0,1,0,1,0.2261426,0,-0.1350568,0,0.407304,0,0,1,0,1
0,-0.446968,0.2338601,0,0.4250818,0,0,2,0,2,0.2338601,0,-0.446968,0,0.4250818,0,0,2,0,2
0,-0.4696314,0.2226381,0,0.2261426,0,0,3,0,3,0.2226381,0,-0.4696314,0,0.2261426,0,0,3,0,3
1,0.1912334,0.6663855,1,0.4268378,0,0,0,0,0,0.6663855,1,0.1912334,1,0.4268378,0,0,0,0,0
1,0.332771,0.7410936,1,0.5956167,1,1,0,1,0,0.7410936,1,0.332771,1,0.5956167,1,1,0,1,0
1,0.5062678,0.7173854,1,0.6663855,1,2,0,2,0,0.7173854,1,0.5062678,1,0.6663855,1,2,0,2,0
0,-0.2922031,0.3539059,0,0.2833136,0,0,1,0,1,0.3539059,0,-0.2922031,0,0.2833136,0,0,1,0,1
0,-0.4330072,0.2835038,0,0.3039907,0,0,4,0,4,0.2835038,0,-0.4330072,0,0.3039907,0,0,4,0,4
0,-0.4329924,0.341981,0,0.2834964,0,0,0,0,0,0.341981,0,-0.4329924,0,0.2834964,0,0,0,0,0
0,-0.3160381,0.3656629,0,0.2835038,0,0,0,1,0,0.3656629,0,-0.3160381,0,0.2835038,0,0,0,1,0
0,-0.1013634,0.2995669,0,0.3565773,0,0,0,0,0,0.2995669,0,-0.1013634,0,0.3565773,0,0,0,0,0
0,-0.3769857,0.2790287,0,0.4402946,0,0,1,0,1,0.2790287,0,-0.3769857,0,0.4402946,0,0,1,0,1
0,-0.4315385,0.2940104,0,0.2995669,0,0,2,0,2,0.2940104,0,-0.4315385,0,0.2995669,0,0,2,0,2
1,0.5042367,0.7818775,1,0.7221123,1,0,0,0,0,0.7818775,1,0.5042367,1,0.7221123,1,0,0,0,0
1,0.5969629,0.7855347,1,0.7497948,1,1,0,1,0,0.7855347,1,0.5969629,1,0.7497948,1,1,0,1,0
1,0.5907323,0.829915,1,0.7818775,1,2,0,2,0,0.829915,1,0.5907323,1,0.7818775,1,2,0,2,0
0,-0.1607508,0.3124341,0,0.2794061,0,0,1,0,1,0.3124341,0,-0.1607508,0,0.2794061,0,0,1,0,1
0,-0.43769,0.2828737,0,0.3029488,0,0,4,0,4,0.2828737,0,-0.43769,0,0.3029488,0,0,4,0,4
0,-0.4342525,0.4181909,0,0.281155,0,0,5,0,5,0.4181909,0,-0.4342525,0,0.281155,0,0,5,0,5
0,-0.1636182,0.4244565,0,0.2828737,0,0,0,0,0,0.4244565,0,-0.1636182,0,0.2828737,0,0,0,0,0
0,-0.1685581,0.2929283,0,0.3033026,0,0,2,0,2,0.2929283,0,-0.1685581,0,0.3033026,0,0,2,0,2
0,-0.3794275,0.3308928,0,0.4157209,0,0,3,0,3,0.3308928,0,-0.3794275,0,0.4157209,0,0,3,0,3
0,-0.3034548,0.2857068,0,0.2929283,0,0,0,0,0,0.2857068,0,-0.3034548,0,0.2929283,0,0,0,0,0
0,-0.4427729,0.21842,0,0.2683965,0,0,2,0,2,0.21842,0,-0.4427729,0,0.2683965,0,0,2,0,2
0,-0.5631601,0,0,0.2786136,0,0,3,0,3,0,0,-0.5631601,0,0.2786136,0,0,3,0,3
0,-0.9483568,0.184478,0,0.21842,0,0,4,0,4,0.184478,0,-0.9483568,0,0.21842,0,0,4,0,4
0,-0.3037032,0.3258125,0,0.2745017,0,0,1,0,1,0.3258125,0,-0.3037032,0,0.2745017,0,0,1,0,1
0,-0.29560380000000003,0.2953297,0,0.339834,0,0,2,0,2,0.2953297,0,-0.29560380000000003,0,0.339834,0,0,2,0,2
0,-0.4093407,0.3484958,0,0.3521981,0,0,3,0,3,0.3484958,0,-0.4093407,0,0.3521981,0,0,3,0,3
0,-0.3030083,0.4032256,0,0.2953297,0,0,4,0,4,0.4032256,0,-0.3030083,0,0.2953297,0,0,4,0,4
1,0.0550814,0.5230753,1,0.3508637,0,0,6,0,6,0.5230753,1,0.0550814,1,0.3508637,0,0,6,0,6
1,0.0461507,0.5460036,1,0.5275407,1,1,6,1,7,0.5460036,1,0.0461507,1,0.5275407,1,1,6,1,7
1,0.1265002,0.4839309,0,0.5230753,1,2,0,2,0,0.4839309,0,0.1265002,1,0.5230753,1,2,0,2,0
0,-0.2306939,0.617885,1,0.2808039,0,0,3,0,3,0.617885,1,-0.2306939,0,0.2808039,0,0,3,0,3
1,0.23577,0.584504,1,0.371441,0,0,0,0,0,0.584504,1,0.23577,1,0.371441,0,0,0,0,0
1,0.169008,0.5473832,1,0.617885,1,1,0,1,0,0.5473832,1,0.169008,1,0.617885,1,1,0,1,0
0,-0.0273022,0.3320482,0,0.3946623,0,0,1,1,1,0.3320482,0,-0.0273022,0,0.3946623,0,0,1,1,1
0,-0.2377656,0.3565904,0,0.401713,0,0,2,0,2,0.3565904,0,-0.2377656,0,0.401713,0,0,2,0,2
0,-0.2868191,0.3694144,0,0.371408,0,0,3,0,3,0.3694144,0,-0.2868191,0,0.371408,0,0,3,0,3
0,-0.2385317,0.4350797,0,0.3565904,0,0,4,1,4,0.4350797,0,-0.2385317,0,0.3565904,0,0,4,1,4
0,-0.0523306,0.3875906,0,0.4795935,0,0,0,0,1,0.3875906,0,-0.0523306,0,0.4795935,0,0,0,0,1
0,-0.2248187,0.3403357,0,0.4630522,0,0,1,0,2,0.3403357,0,-0.2248187,0,0.4630522,0,0,1,0,2
0,-0.307526,0.3664072,0,0.3875906,0,0,2,0,3,0.3664072,0,-0.307526,0,0.3875906,0,0,2,0,3
0,-0.1977791,0.3500144,0,0.2852655,0,0,1,0,1,0.3500144,0,-0.1977791,0,0.2852655,0,0,1,0,1
0,-0.262371,0.355857,0,0.4410328,0,0,2,0,2,0.355857,0,-0.262371,0,0.4410328,0,0,2,0,2
0,-0.288286,0.5030252,1,0.3688145,0,0,3,0,3,0.5030252,1,-0.288286,0,0.3688145,0,0,3,0,3
1,0.0060503,0.5624131,1,0.355857,0,0,0,0,0,0.5624131,1,0.0060503,1,0.355857,0,0,0,0,0
1,0.6417428,0.7639773,1,0.7145507,1,3,0,3,0,0.7639773,1,0.6417428,1,0.7145507,1,3,0,3,0
1,0.5437857,0.7759643,1,0.8208714,1,4,0,4,0,0.7759643,1,0.5437857,1,0.8208714,1,4,0,4,0
1,0.5519286,0.7974189,1,0.7639773,1,5,0,5,0,0.7974189,1,0.5519286,1,0.7639773,1,5,0,5,0
0,-0.0441037,0.414261,0,0.3745148,0,0,0,0,0,0.414261,0,-0.0441037,0,0.3745148,0,0,0,0,0
0,-0.1520123,0.4032978,0,0.4464709,0,0,1,0,1,0.4032978,0,-0.1520123,0,0.4464709,0,0,1,0,1
0,-0.183258,0.4113751,0,0.4239938,0,0,2,0,2,0.4113751,0,-0.183258,0,0.4239938,0,0,2,0,2
0,-0.1772498,0.4239154,0,0.4032978,0,0,3,0,3,0.4239154,0,-0.1772498,0,0.4032978,0,0,3,0,3
1,0.0397293,0.4799431,0,0.3321856,0,0,1,0,1,0.4799431,0,0.0397293,1,0.3321856,0,0,1,0,1
0,-0.312692,0.3133488,0,0.3200845,0,0,4,0,4,0.3133488,0,-0.312692,0,0.3200845,0,0,4,0,4
0,-0.3733023,0.3406589,0,0.3352556,0,0,5,0,5,0.3406589,0,-0.3733023,0,0.3352556,0,0,5,0,5
0,-0.2971312,0.3469666,0,0.3133488,0,0,6,1,6,0.3469666,0,-0.2971312,0,0.3133488,0,0,6,1,6
1,0.0552773,0.4827549,0,0.4245607,0,0,1,0,1,0.4827549,0,0.0552773,1,0.4245607,0,0,1,0,1
0,-0.2364208,0.3308585,0,0.2667679,0,0,1,0,1,0.3308585,0,-0.2364208,0,0.2667679,0,0,1,0,1
1,0.0685296,0.5376553,1,0.4266384,0,0,0,1,0,0.5376553,1,0.0685296,1,0.4266384,0,0,0,1,0
1,0.2300941,0.6269647,1,0.6817951,1,3,0,4,0,0.6269647,1,0.2300941,1,0.6817951,1,3,0,4,0
1,0.2539295,0.6469416,1,0.615047,1,4,0,5,0,0.6469416,1,0.2539295,1,0.615047,1,4,0,5,0
1,0.2938832,0.7695007,1,0.6269647,1,5,0,6,0,0.7695007,1,0.2938832,1,0.6269647,1,5,0,6,0
1,0.4365635,0.6606541,1,0.6353611,1,8,0,9,0,0.6606541,1,0.4365635,1,0.6353611,1,8,0,9,0
1,0.3213081,0.7473707,1,0.7182817,1,9,0,10,0,0.7473707,1,0.3213081,1,0.7182817,1,9,0,10,0
1,0.4947413,0.6921508,1,0.6606541,1,10,0,11,0,0.6921508,1,0.4947413,1,0.6606541,1,10,0,11,0
1,0.5255315,0.7444589,1,0.6610997,1,13,0,14,0,0.7444589,1,0.5255315,1,0.6610997,1,13,0,14,0
1,0.4889177,0.5401388,0.5866666,0.7583053,1,0,0,0,0,0.5401388,0.5866666,0.4889177,1,0.7583053,1,0,0,0,0
1,0.0831353,0.5401388,0.5866666,0.7444589,1,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.7444589,1,3.053333,0.98,3.306667,1.12
1,0.4985988,0.7474393,1,0.7225553,1,1,0,1,0,0.7474393,1,0.4985988,1,0.7225553,1,1,0,1,0
1,0.4948786,0.7631521,1,0.7492994,1,2,0,2,0,0.7631521,1,0.4948786,1,0.7492994,1,2,0,2,0
1,0.5263042,0.7942688,1,0.7474393,1,3,0,3,0,0.7942688,1,0.5263042,1,0.7474393,1,3,0,3,0
1,0.6303899,0.8750542,1,0.8091556,1,6,0,6,0,0.8750542,1,0.6303899,1,0.8091556,1,6,0,6,0
1,0.7501085,0.8115767,1,0.815195,1,7,0,7,0,0.8115767,1,0.7501085,1,0.815195,1,7,0,7,0
1,0.0869631,0.5696242,1,0.4861464,0,0,1,1,1,0.5696242,1,0.0869631,1,0.4861464,0,0,1,1,1
1,0.2249417,0.6232359,1,0.6183104,1,3,0,4,0,0.6232359,1,0.2249417,1,0.6183104,1,3,0,4,0
1,0.2464719,0.6628291,1,0.6124709,1,0,0,0,0,0.6628291,1,0.2464719,1,0.6124709,1,0,0,0,0
1,0.3256582,0.7225938,1,0.6232359,1,1,0,1,0,0.7225938,1,0.3256582,1,0.6232359,1,1,0,1,0
1,0.6048646,0.5992264,1,0.6707825,1,3,0,3,0,0.5992264,1,0.6048646,1,0.6707825,1,3,0,3,0
1,0.1984527,0.7002178,1,0.8024323,1,4,0,4,0,0.7002178,1,0.1984527,1,0.8024323,1,4,0,4,0
1,0.4004357,0.6821875,1,0.5992264,1,5,0,5,0,0.6821875,1,0.4004357,1,0.5992264,1,5,0,5,0
1,0.4801452,0.7434591,1,0.701472,1,8,0,8,0,0.7434591,1,0.4801452,1,0.701472,1,8,0,8,0
1,0.4869182,0.5401388,0.5866666,0.7400726,1,0,0,0,1,0.5401388,0.5866666,0.4869182,1,0.7400726,1,0,0,0,1
1,0.0831353,0.5401388,0.5866666,0.7434591,1,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.7434591,1,3.053333,0.98,3.306667,1.12
1,0.82734510000000006,0.9839381,1,0.7609516,1,1,0,1,0,0.9839381,1,0.82734510000000006,1,0.7609516,1,1,0,1,0
1,0.9678762,0.9371336,1,0.9100706,1,2,0,2,0,0.9371336,1,0.9678762,1,0.9100706,1,2,0,2,0
1,0.8742672,0.9209558,1,0.9839381,1,3,0,3,0,0.9209558,1,0.8742672,1,0.9839381,1,3,0,3,0
1,0.7175605,0.8799223,1,0.7682761,1,0,0,0,0,0.8799223,1,0.7175605,1,0.7682761,1,0,0,0,0
1,0.7598445,0.8652706,1,0.8587803,1,1,0,1,0,0.8652706,1,0.7598445,1,0.8587803,1,1,0,1,0
0,-0.0406204,0.4965647,0,0.3786744,0,0,1,0,1,0.4965647,0,-0.0406204,0,0.3786744,0,0,1,0,1
1,0.1072112,0.5994474,1,0.5844331,1,1,0,1,0,0.5994474,1,0.1072112,1,0.5844331,1,1,0,1,0
1,0.1988948,0.6353573,1,0.5536056,1,2,0,2,1,0.6353573,1,0.1988948,1,0.5536056,1,2,0,2,1
1,0.2707146,0.6965994,1,0.5994474,1,3,0,3,0,0.6965994,1,0.2707146,1,0.5994474,1,3,0,3,0
1,0.4403692,0.5664027,1,0.5931926,1,6,0,6,0,0.5664027,1,0.4403692,1,0.5931926,1,6,0,6,0
1,0.1328053,0.6129787,1,0.7201846,1,7,0,7,0,0.6129787,1,0.1328053,1,0.7201846,1,7,0,7,0
1,0.2259574,0.5636246,1,0.5664027,1,8,0,8,0,0.5636246,1,0.2259574,1,0.5664027,1,8,0,8,0
1,0.5071151,0.7353748,1,0.6333216,1,6,0,6,0,0.7353748,1,0.5071151,1,0.6333216,1,6,0,6,0
1,0.4707496,0.5401388,0.5866666,0.7535576,1,0,0,0,0,0.5401388,0.5866666,0.4707496,1,0.7535576,1,0,0,0,0
1,0.0831353,0.5401388,0.5866666,0.7353748,1,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.7353748,1,3.053333,0.98,3.306667,1.12
1,0.2815911,0.6177986,1,0.5009487,1,1,0,1,0,0.6177986,1,0.2815911,1,0.5009487,1,1,0,1,0
1,0.2355972,0.6321242,1,0.6390576,1,2,0,2,0,0.6321242,1,0.2355972,1,0.6390576,1,2,0,2,0
1,0.2642483,0.6001509,1,0.6177986,1,3,0,3,0,0.6001509,1,0.2642483,1,0.6177986,1,3,0,3,0
1,0.2534835,0.6889608,1,0.5893923,1,6,0,6,0,0.6889608,1,0.2534835,1,0.5893923,1,6,0,6,0
1,0.3779216,0.5934981,1,0.6267418,1,7,0,7,1,0.5934981,1,0.3779216,1,0.6267418,1,7,0,7,1
1,0.1578872,0.5747567,1,0.4458764,0,0,1,0,1,0.5747567,1,0.1578872,1,0.4458764,0,0,1,0,1
1,0.3146268,0.6912129,1,0.6993284,1,3,0,3,0,0.6912129,1,0.3146268,1,0.6993284,1,3,0,3,0
1,0.3824258,0.7255284,1,0.6567766,1,4,0,4,0,0.7255284,1,0.3824258,1,0.6567766,1,4,0,4,0
1,0.4510567,0.7840838,1,0.6912129,1,0,0,0,0,0.7840838,1,0.4510567,1,0.6912129,1,0,0,0,0
1,0.2825382,0.5188354,1,0.5598077,1,3,0,3,0,0.5188354,1,0.2825382,1,0.5598077,1,3,0,3,0
1,0.0376707,0.5930629,1,0.6412691,1,0,0,0,0,0.5930629,1,0.0376707,1,0.6412691,1,0,0,0,0
1,0.1960874,0.5941472,1,0.5188354,1,1,0,1,0,0.5941472,1,0.1960874,1,0.5188354,1,1,0,1,0
1,0.4195144,0.6751946,1,0.5586107,1,4,0,4,0,0.6751946,1,0.4195144,1,0.5586107,1,4,0,4,0
1,0.3503891,0.5401388,0.5866666,0.7097572,1,5,0,5,0,0.5401388,0.5866666,0.3503891,1,0.7097572,1,5,0,5,0
1,0.0831353,0.5401388,0.5866666,0.6751946,1,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.6751946,1,3.053333,0.98,3.306667,1.12
1,0.1358056,0.6040437,1,0.60131540000000006,1,1,0,1,0,0.6040437,1,0.1358056,1,0.60131540000000006,1,1,0,1,0
1,0.217176,0.6980399,1,0.5679028,1,2,0,2,0,0.6980399,1,0.217176,1,0.5679028,1,2,0,2,0
1,0.403148,0.5590008,1,0.6040437,1,3,0,3,0,0.5590008,1,0.403148,1,0.6040437,1,3,0,3,0
1,0.2834009,0.6422373,1,0.7846437,1,1,0,1,0,0.6422373,1,0.2834009,1,0.7846437,1,1,0,1,0
1,0.2844746,0.6382401,1,0.6417004,1,2,0,2,0,0.6382401,1,0.2844746,1,0.6417004,1,2,0,2,0
1,0.014544,0.5548839,1,0.4313246,0,0,1,1,1,0.5548839,1,0.014544,1,0.4313246,0,0,1,1,1
1,0.1005242,0.5334167,1,0.54182110000000006,1,3,0,4,0,0.5334167,1,0.1005242,1,0.54182110000000006,1,3,0,4,0
1,0.0668335,0.5525492,1,0.5502621,1,4,0,5,0,0.5525492,1,0.0668335,1,0.5502621,1,4,0,5,0
1,0.1050985,0.609582,1,0.5334167,1,5,0,6,0,0.609582,1,0.1050985,1,0.5334167,1,5,0,6,0
1,0.3042035,0.5913638,1,0.5589857,1,1,0,1,0,0.5913638,1,0.3042035,1,0.5589857,1,1,0,1,0
1,0.1827276,0.6907746,1,0.6521018,1,2,0,2,1,0.6907746,1,0.1827276,1,0.6521018,1,2,0,2,1
1,0.3815492,0.6688477,1,0.5913638,1,3,0,3,0,0.6688477,1,0.3815492,1,0.5913638,1,3,0,3,0
0,-0.1919345,0.4045109,0,0.3534248,0,0,0,0,0,0.4045109,0,-0.1919345,0,0.3534248,0,0,0,0,0
0,-0.1909783,0.5401388,0.5866666,0.4040328,0,0,1,0,1,0.5401388,0.5866666,-0.1909783,0,0.4040328,0,0,1,0,1
1,0.0831353,0.5401388,0.5866666,0.4045109,0,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.4045109,0,3.053333,0.98,3.306667,1.12
0,-0.338661,0.3425972,0,0.3276269,0,0,3,0,3,0.3425972,0,-0.338661,0,0.3276269,0,0,3,0,3
0,-0.3148055,0.2179185,0,0.1422451,0,0,0,0,0,0.2179185,0,-0.3148055,0,0.1422451,0,0,0,0,0
0,-0.5641631,0.5711276,1,0.3425972,0,0,4,0,5,0.5711276,1,-0.5641631,0,0.3425972,0,0,4,0,5
1,1,0.3971751,0,1,1,1,0,1,0,0.3971751,0,1,1,1,1,1,0,1,0
0,-0.2056497,0,0,1,1,0,0,0,0,0,0,-0.2056497,0,1,1,0,0,0,0
0,-0.1393394,0.497118,0,0.4146274,0,0,1,1,1,0.497118,0,-0.1393394,0,0.4146274,0,0,1,1,1
0,-0.0118504,0.4846323,0,0.4820432,0,0,4,0,4,0.4846323,0,-0.0118504,0,0.4820432,0,0,4,0,4
0,-0.0307353,0.554036,1,0.4940748,0,0,5,2,5,0.554036,1,-0.0307353,0,0.4940748,0,0,5,2,5
1,0.1080719,0.5958061,1,0.4846323,0,0,0,0,0,0.5958061,1,0.1080719,1,0.4846323,0,0,0,0,0
1,0.2410117,0.5614244,1,0.5118609,1,8,0,8,0,0.5614244,1,0.2410117,1,0.5118609,1,8,0,8,0
1,0.1228487,0.5143055,1,0.6205059,1,9,0,9,0,0.5143055,1,0.1228487,1,0.6205059,1,9,0,9,0
1,0.0390557,0.6503078,1,0.5614244,1,0,0,0,0,0.6503078,1,0.0390557,1,0.5614244,1,0,0,0,0
1,0.5056797,0.7382623,1,0.644832,1,3,0,3,0,0.7382623,1,0.5056797,1,0.644832,1,3,0,3,0
1,0.4835468,0.5401388,0.5866666,0.7460591,1,4,0,4,1,0.5401388,0.5866666,0.4835468,1,0.7460591,1,4,0,4,1
1,0.0831353,0.5401388,0.5866666,0.7382623,1,3.053333,0.98,3.306667,1.12,0.5401388,0.5866666,0.0831353,1,0.7382623,1,3.053333,0.98,3.306667,1.12
0,-1,0.6911408,1,0.7196862,1,0,0,0,0,0.6911408,1,-1,0,0.7196862,1,0,0,0,0
1,0.3822817,0.6313812,1,0,0,8,0,8,0,0.6313812,1,0.3822817,1,0,0,8,0,8,0
1,0.2702205,0.5701258,1,0.6911408,1,9,0,9,0,0.5701258,1,0.2702205,1,0.6911408,1,9,0,9,0
1,0.1349845,0.5855415,1,0.5207158,1,1,0,1,0,0.5855415,1,0.1349845,1,0.5207158,1,1,0,1,0
1,0.1785807,0.6100191,1,0.5674922,1,2,0,2,0,0.6100191,1,0.1785807,1,0.5674922,1,2,0,2,0
0,-0.2357849,0.3732546,0,0.3347481,0,0,0,0,0,0.3732546,0,-0.2357849,0,0.3347481,0,0,0,0,0
